Year,Season,Location,Crop_Type,Temperature_C,Rainfall_mm,Humidity_pct,Soil_Type,Soil_Moisture_pct,Irrigation_mm,N_Fertilizer,P_Fertilizer,K_Fertilizer,Yield_kg_per_ha
2014,Zaid,Region_West,Wheat,36.37,594.71,93.89,Silt,11.24,549.51,103.8,34.55,55.11,193.36
2024,Zaid,Region_South,Soybean,28.84,255.33,78.09,Loam,41.43,401.63,163.23,70.18,0.0,458.82
2017,Rabi,Region_West,Rice,16.47,567.39,50.35,Clay,29.62,226.38,38.49,42.48,9.82,556.77
2019,Kharif,Region_South,Rice,30.1,568.6,60.11,Sandy,50.76,238.65,126.08,4.07,5.5,2000.88
2019,Zaid,Region_North,Maize,26.09,571.41,70.16,Sandy,43.24,403.97,137.95,16.51,46.04,2631.14
2025,Kharif,Region_South,Rice,30.42,1072.25,85.38,Clay,14.91,282.52,74.16,45.62,18.26,1257.73
2017,Kharif,Region_Central,Wheat,29.96,902.84,47.19,Sandy,44.42,276.4,152.03,18.77,60.88,266.53
2010,Kharif,Region_Central,Wheat,36.5,461.47,77.41,Clay,65.73,219.22,79.02,44.68,18.12,885.06
2021,Zaid,Region_East,Soybean,34.53,1224.86,80.97,Loam,37.71,200.5,184.94,65.0,43.53,118.27
2014,Zaid,Region_West,Rice,36.89,1367.91,83.24,Silt,39.87,281.95,107.09,49.45,19.72,1582.31
2012,Kharif,Region_West,Rice,27.55,288.5,68.8,Clay,34.85,62.44,113.62,20.37,51.44,958.42
2010,Rabi,Region_South,Maize,30.65,1153.29,85.74,Loam,41.08,392.9,78.66,43.42,33.62,342.17
2013,Kharif,Region_West,Wheat,34.47,748.96,57.77,Clay,63.1,19.92,106.0,54.84,30.97,1203.35
2017,Rabi,Region_Central,Soybean,25.14,517.4,84.18,Sandy,55.83,459.8,91.72,25.47,26.25,72.9
2012,Kharif,Region_North,Wheat,20.97,363.44,69.08,Loam,31.36,220.85,132.08,18.4,17.84,1580.8
2025,Kharif,Region_South,Rice,35.89,664.16,70.64,Clay,38.91,282.16,130.35,38.21,47.22,2449.4
2025,Kharif,Region_West,Rice,38.87,643.44,70.48,Loam,39.88,383.71,116.47,71.01,26.39,3055.36
2019,Zaid,Region_Central,Soybean,32.06,844.25,79.75,Clay,46.17,256.81,126.8,20.3,87.88,74.94
2011,Rabi,Region_East,Rice,23.16,1443.81,53.43,Clay,46.45,189.24,76.24,31.26,71.81,1121.95
2020,Rabi,Region_West,Soybean,20.42,647.62,83.28,Loam,38.56,342.97,78.68,16.18,34.64,91.89
2018,Kharif,Region_North,Soybean,21.84,378.03,83.06,Loam,21.33,629.75,168.22,24.93,31.76,102.99
2019,Zaid,Region_North,Wheat,29.19,700.95,65.48,Loam,38.28,418.17,90.17,37.39,36.11,455.82
2014,Zaid,Region_West,Soybean,40.3,1112.6,70.04,Sandy,34.56,186.31,131.89,37.05,70.0,82.86
2025,Rabi,Region_West,Rice,28.4,725.7,57.11,Silt,26.54,247.2,27.88,0.0,82.07,771.23
2023,Zaid,Region_Central,Maize,28.14,995.44,52.59,Clay,51.83,228.41,137.03,35.38,0.66,1840.64
2016,Rabi,Region_West,Maize,20.11,851.0,72.96,Clay,40.29,145.26,166.49,75.3,66.74,2638.52
2020,Rabi,Region_East,Rice,33.68,818.35,73.06,Loam,24.51,389.98,124.84,42.85,34.22,2179.93
2020,Rabi,Region_Central,Maize,17.9,1276.17,64.94,Clay,69.7,251.09,126.8,35.11,23.54,434.29
2011,Zaid,Region_South,Maize,28.42,509.56,51.25,Silt,46.25,347.66,182.73,28.63,62.37,3685.18
2018,Rabi,Region_East,Soybean,20.85,487.8,76.86,Silt,51.88,0.0,131.36,21.52,41.63,464.58
2025,Rabi,Region_Central,Maize,16.21,527.36,64.58,Clay,55.72,403.5,92.63,42.14,67.36,2099.53
2022,Kharif,Region_Central,Maize,27.31,903.6,58.76,Clay,33.46,211.2,102.44,49.03,59.04,2137.61
2018,Rabi,Region_North,Maize,20.39,816.03,89.14,Loam,48.15,149.21,95.69,74.78,46.64,2153.89
2013,Rabi,Region_Central,Wheat,18.49,1013.04,55.37,Silt,11.05,99.35,158.99,25.17,72.45,309.6
2013,Kharif,Region_East,Rice,36.64,777.19,78.43,Clay,54.44,162.02,171.56,65.93,36.96,2251.66
2015,Kharif,Region_West,Soybean,24.17,741.32,47.51,Silt,38.98,235.82,162.69,65.16,18.06,114.8
2019,Zaid,Region_East,Maize,31.29,898.75,48.46,Clay,47.9,433.31,90.86,31.91,78.36,874.91
2019,Rabi,Region_South,Rice,18.61,1308.94,77.24,Sandy,38.95,233.44,122.89,25.39,35.26,1482.61
2019,Zaid,Region_Central,Maize,30.95,451.31,64.96,Silt,67.27,447.41,148.04,11.29,43.47,2744.27
2015,Zaid,Region_Central,Wheat,27.38,523.95,52.47,Sandy,58.36,343.82,73.3,40.65,28.75,849.86
2021,Kharif,Region_Central,Wheat,30.38,812.33,84.25,Loam,0.84,572.9,156.36,34.25,42.01,149.16
2010,Zaid,Region_Central,Maize,33.61,1409.74,75.57,Silt,48.29,224.86,154.06,61.43,46.4,705.39
2023,Rabi,Region_North,Maize,30.01,478.51,38.08,Clay,35.77,362.06,144.0,47.06,17.76,2496.91
2023,Kharif,Region_North,Maize,27.06,797.0,84.39,Clay,48.88,487.32,152.86,0.36,18.2,1879.25
2018,Rabi,Region_West,Wheat,31.09,536.78,54.04,Sandy,48.68,394.55,116.7,38.71,22.34,1536.67
2011,Rabi,Region_Central,Wheat,18.97,919.45,44.38,Silt,28.86,274.46,86.57,46.13,37.45,373.27
2014,Kharif,Region_South,Rice,28.81,180.72,57.69,Silt,38.26,226.86,166.81,35.39,48.66,1421.08
2018,Rabi,Region_West,Soybean,31.82,489.15,69.37,Silt,24.71,8.45,121.83,57.81,65.92,370.3
2013,Kharif,Region_Central,Soybean,44.51,1183.5,71.16,Loam,62.29,264.07,99.12,28.71,89.0,118.09
2020,Rabi,Region_North,Wheat,31.43,802.8,45.48,Silt,44.91,161.64,125.14,60.75,43.59,1399.76
2025,Kharif,Region_South,Soybean,28.88,576.4,48.8,Loam,46.49,218.74,124.86,28.91,30.98,366.66
2012,Zaid,Region_West,Maize,34.57,786.26,58.59,Clay,44.56,307.75,101.47,33.4,0.0,1770.88
2024,Rabi,Region_South,Rice,26.41,781.01,59.54,Sandy,24.1,65.84,141.76,78.96,45.18,1571.42
2016,Kharif,Region_Central,Wheat,31.73,968.24,81.43,Sandy,49.49,151.08,196.65,13.64,36.59,127.87
2015,Rabi,Region_East,Wheat,17.96,177.26,63.8,Silt,66.78,358.1,70.27,41.88,32.86,1655.61
2017,Rabi,Region_South,Soybean,24.17,489.0,81.14,Sandy,16.66,110.25,71.23,46.96,26.86,230.45
2012,Rabi,Region_South,Maize,20.47,513.54,86.44,Silt,41.2,293.22,169.41,27.67,27.48,2611.12
2014,Kharif,Region_North,Rice,25.16,988.83,78.34,Clay,51.39,89.75,151.53,49.38,46.57,2440.95
2019,Zaid,Region_Central,Soybean,30.44,798.11,23.89,Clay,28.77,378.95,186.83,54.73,52.84,77.35
2013,Zaid,Region_South,Wheat,33.58,1232.18,65.44,Clay,50.98,398.56,195.61,45.59,39.47,169.41
2024,Zaid,Region_Central,Wheat,37.01,1048.74,67.51,Sandy,40.67,485.24,150.97,43.9,55.74,302.02
2022,Kharif,Region_North,Soybean,28.73,696.23,69.18,Silt,29.31,486.78,74.15,50.46,65.74,111.01
2013,Zaid,Region_Central,Maize,31.61,785.14,38.77,Loam,2.36,341.12,134.23,24.95,38.14,1283.81
2013,Kharif,Region_North,Rice,34.02,1188.17,58.54,Clay,38.51,35.75,106.09,27.38,64.46,2328.82
2019,Rabi,Region_North,Rice,23.35,1229.96,49.57,Clay,38.9,300.31,140.07,49.25,20.95,1630.3
2017,Rabi,Region_West,Rice,24.91,771.3,56.1,Loam,59.71,368.69,90.79,32.62,45.8,1473.43
2015,Zaid,Region_Central,Rice,32.39,504.49,66.12,Loam,45.08,318.14,142.07,38.99,32.34,2639.79
2012,Kharif,Region_East,Maize,31.01,169.74,58.88,Sandy,32.05,549.41,149.4,0.0,49.83,3194.33
2019,Rabi,Region_West,Wheat,17.6,169.67,57.2,Clay,16.43,494.65,131.96,53.42,0.0,2074.12
2014,Kharif,Region_North,Wheat,30.61,941.62,67.03,Sandy,53.12,303.93,137.52,66.51,63.54,235.57
2015,Kharif,Region_East,Rice,37.14,935.6,62.62,Clay,41.76,411.87,150.01,52.24,39.04,2572.89
2014,Rabi,Region_South,Rice,23.84,597.38,73.0,Sandy,34.09,80.04,90.56,55.31,48.68,823.46
2015,Kharif,Region_South,Rice,25.83,1190.45,63.7,Sandy,31.88,328.38,133.01,58.51,24.28,2242.69
2017,Rabi,Region_West,Soybean,30.38,737.92,46.49,Loam,58.65,110.43,117.59,36.31,73.39,176.24
2016,Rabi,Region_East,Soybean,26.61,623.48,54.53,Silt,60.87,273.14,165.58,22.19,46.89,143.8
2014,Rabi,Region_Central,Wheat,26.84,1151.35,65.08,Silt,30.6,198.19,152.33,50.42,32.41,452.16
2019,Kharif,Region_East,Wheat,33.7,1111.57,63.28,Silt,5.53,202.32,97.93,61.33,0.0,234.68
2015,Rabi,Region_West,Rice,17.37,784.52,48.8,Clay,36.8,178.14,148.94,18.32,33.04,1895.74
2023,Kharif,Region_Central,Soybean,33.24,955.26,80.15,Loam,43.39,239.98,176.09,54.37,0.0,125.85
2013,Rabi,Region_Central,Maize,29.92,993.11,74.68,Loam,41.09,214.22,136.96,45.76,42.55,1896.89
2021,Rabi,Region_South,Soybean,20.6,1452.58,60.99,Loam,16.38,395.0,107.76,37.79,51.82,92.4
2018,Zaid,Region_East,Wheat,22.36,760.69,67.54,Clay,63.0,260.34,77.4,34.73,54.18,476.37
2022,Zaid,Region_Central,Soybean,33.83,446.04,53.92,Sandy,12.09,293.16,41.35,45.46,22.84,523.82
2013,Zaid,Region_West,Wheat,32.16,987.64,82.8,Sandy,28.77,343.66,164.75,27.14,27.34,221.52
2010,Kharif,Region_South,Rice,22.26,818.66,100.0,Silt,24.67,343.18,66.0,100.52,38.14,1272.67
2016,Kharif,Region_Central,Maize,33.03,833.7,60.33,Silt,23.88,139.67,79.4,13.43,29.05,1765.79
2016,Rabi,Region_East,Rice,25.65,790.63,88.36,Clay,7.26,260.35,124.16,0.0,6.8,1058.38
2013,Rabi,Region_South,Rice,15.67,322.6,57.09,Clay,40.91,335.59,132.54,45.83,27.6,1265.27
2022,Rabi,Region_East,Maize,32.45,878.41,62.02,Silt,61.22,167.87,178.86,41.78,47.99,2405.95
2023,Rabi,Region_East,Maize,26.76,692.25,91.51,Sandy,37.53,150.93,134.75,50.68,30.81,2424.92
2012,Kharif,Region_East,Maize,20.55,707.28,68.2,Sandy,24.89,124.03,109.27,0.0,35.3,2250.59
2017,Rabi,Region_South,Wheat,27.09,680.55,80.3,Loam,61.14,330.3,109.32,3.33,29.59,1032.0
2014,Rabi,Region_Central,Rice,26.95,788.24,65.96,Silt,52.59,255.92,59.35,31.1,86.83,1202.7
2025,Zaid,Region_North,Wheat,39.08,878.13,42.96,Silt,27.33,277.3,177.64,57.57,42.51,207.46
2019,Rabi,Region_Central,Maize,19.88,791.21,100.0,Sandy,44.84,32.97,155.47,3.67,44.47,2110.96
2016,Rabi,Region_South,Wheat,27.17,1146.44,66.75,Loam,56.19,310.64,131.07,48.97,28.57,553.16
2013,Rabi,Region_North,Maize,21.82,1026.85,72.34,Silt,26.44,318.09,177.31,35.08,49.46,1096.84
2013,Kharif,Region_North,Soybean,27.22,778.07,59.01,Sandy,41.83,339.52,163.01,43.18,41.96,119.37
2017,Zaid,Region_North,Maize,27.67,489.39,81.7,Sandy,34.17,516.32,141.58,39.47,5.18,2297.65
2023,Rabi,Region_West,Rice,13.48,974.16,80.6,Sandy,22.11,186.04,118.66,39.64,69.93,1418.0
2017,Rabi,Region_South,Rice,25.7,705.53,46.64,Loam,42.49,373.16,121.51,39.55,37.8,1987.72
2011,Zaid,Region_West,Rice,30.63,748.78,72.57,Loam,46.49,350.17,60.87,62.09,50.72,1481.48
2023,Rabi,Region_North,Wheat,9.35,404.39,83.16,Sandy,40.66,368.29,162.93,40.7,27.31,1462.33
2011,Kharif,Region_West,Rice,30.38,924.07,88.01,Loam,27.76,253.44,112.14,60.35,48.94,2067.1
2012,Rabi,Region_West,Maize,28.79,1578.02,79.7,Loam,71.51,414.53,162.64,31.19,53.32,551.6
2024,Kharif,Region_South,Soybean,23.47,648.11,81.02,Loam,32.66,190.6,149.34,62.36,10.71,286.21
2021,Kharif,Region_East,Rice,26.44,986.78,61.9,Loam,48.38,229.54,124.07,35.28,50.43,3625.09
2021,Rabi,Region_West,Wheat,25.2,1173.76,51.56,Clay,52.11,272.22,153.65,35.51,37.86,434.93
2012,Zaid,Region_West,Soybean,19.21,643.11,65.34,Silt,2.64,265.59,88.81,4.47,19.44,80.28
2010,Kharif,Region_North,Rice,27.33,72.44,51.22,Silt,52.44,356.04,61.03,21.94,73.46,790.12
2024,Zaid,Region_North,Rice,33.73,1008.65,58.91,Loam,40.13,339.04,113.94,25.97,21.34,2260.54
2023,Rabi,Region_North,Soybean,20.19,823.79,58.69,Sandy,36.05,340.33,137.53,3.82,44.67,75.15
2012,Kharif,Region_Central,Rice,23.51,893.4,55.89,Silt,38.16,498.26,154.38,22.74,15.19,2620.64
2015,Rabi,Region_West,Wheat,16.75,816.47,77.98,Loam,48.74,268.81,123.72,53.74,17.97,764.26
2017,Zaid,Region_North,Maize,23.94,1147.94,54.81,Silt,5.76,458.43,83.95,55.93,61.18,270.36
2022,Rabi,Region_South,Maize,19.83,770.74,97.53,Sandy,40.48,140.32,172.17,6.3,32.98,2412.08
2021,Rabi,Region_Central,Soybean,28.28,1451.27,84.84,Loam,46.47,280.76,105.69,73.25,68.85,93.01
2023,Kharif,Region_East,Maize,41.81,1009.41,87.84,Sandy,72.42,289.94,135.5,56.78,31.75,1089.61
2019,Rabi,Region_West,Rice,23.18,1103.45,59.66,Silt,19.75,103.76,140.17,81.61,30.89,1863.44
2015,Rabi,Region_West,Rice,26.84,801.97,73.0,Clay,46.65,306.75,122.77,62.13,24.78,2157.96
2014,Rabi,Region_South,Wheat,18.3,893.25,54.36,Sandy,32.74,317.37,42.3,77.84,30.15,212.13
2024,Kharif,Region_East,Maize,19.54,293.11,73.26,Loam,47.27,389.6,93.12,48.37,52.37,2554.2
2013,Zaid,Region_East,Soybean,41.26,626.9,43.48,Loam,53.0,372.32,138.66,24.47,41.73,98.46
2025,Zaid,Region_Central,Rice,29.02,1123.3,85.93,Sandy,28.97,108.38,182.94,45.23,33.86,1685.14
2012,Rabi,Region_West,Soybean,26.59,779.94,60.33,Clay,69.33,479.39,147.13,0.0,53.8,66.11
2025,Kharif,Region_North,Rice,30.79,462.54,74.54,Silt,59.82,230.63,139.45,36.78,51.01,2330.38
2022,Rabi,Region_South,Rice,27.97,594.74,77.33,Silt,51.82,209.28,40.45,39.1,34.41,779.0
2013,Zaid,Region_South,Wheat,36.77,592.32,61.69,Silt,34.65,373.54,162.28,59.31,70.49,817.64
2023,Kharif,Region_South,Maize,31.39,788.32,58.03,Silt,31.68,427.66,156.95,44.14,9.16,2487.4
2016,Zaid,Region_South,Wheat,33.94,549.74,68.2,Silt,46.59,229.18,142.79,31.17,48.12,1777.25
2010,Zaid,Region_North,Maize,38.06,1226.92,82.04,Loam,34.09,293.35,130.8,12.05,37.54,599.4
2016,Kharif,Region_North,Soybean,27.95,862.46,67.8,Loam,32.14,436.67,140.22,24.95,50.06,136.89
2010,Kharif,Region_Central,Maize,37.78,381.35,79.04,Sandy,68.73,160.41,169.12,35.52,42.09,1888.3
2011,Rabi,Region_West,Soybean,19.46,1260.84,81.91,Sandy,48.21,0.0,117.89,25.93,45.26,79.17
2024,Rabi,Region_North,Rice,23.38,786.27,67.11,Silt,52.35,380.66,135.07,0.0,4.22,2333.78
2013,Zaid,Region_Central,Soybean,35.15,951.8,68.31,Silt,68.15,437.25,107.74,39.77,44.52,104.3
2010,Kharif,Region_East,Soybean,21.85,892.02,72.08,Silt,41.25,60.85,120.63,30.68,60.85,117.31
2020,Kharif,Region_West,Rice,36.91,925.23,87.14,Clay,30.51,296.97,124.58,30.3,27.92,2567.14
2021,Rabi,Region_North,Soybean,25.38,696.95,64.85,Sandy,23.95,225.29,144.52,43.28,59.92,86.92
2020,Zaid,Region_East,Soybean,48.5,899.23,87.07,Loam,60.32,319.29,100.1,30.88,32.93,94.28
2024,Zaid,Region_Central,Rice,42.4,755.23,73.83,Silt,34.41,0.0,115.23,61.55,28.14,1431.54
2020,Rabi,Region_North,Rice,22.95,908.63,58.95,Sandy,0.0,109.9,133.26,25.25,28.61,992.08
2018,Kharif,Region_North,Rice,38.93,744.28,69.37,Clay,0.07,367.31,114.84,23.55,19.58,1571.26
2021,Rabi,Region_East,Maize,27.24,712.99,53.19,Clay,17.87,280.02,126.25,24.84,41.44,1926.3
2015,Rabi,Region_North,Rice,24.16,361.39,49.81,Silt,34.36,525.68,72.38,43.54,27.52,1105.61
2022,Rabi,Region_South,Rice,14.7,798.44,79.1,Loam,36.6,388.28,142.02,43.24,29.05,2297.74
2010,Rabi,Region_North,Soybean,15.88,867.38,81.97,Sandy,47.89,155.55,95.65,28.8,26.31,79.59
2010,Kharif,Region_West,Wheat,30.02,1354.66,69.5,Loam,22.95,407.91,64.81,39.74,46.54,229.17
2015,Rabi,Region_East,Wheat,20.52,943.81,70.72,Silt,43.28,556.26,131.57,47.61,14.68,607.94
2013,Kharif,Region_West,Maize,31.13,582.6,61.35,Silt,53.26,289.16,133.5,51.99,51.84,3153.1
2013,Rabi,Region_Central,Maize,29.86,495.6,72.55,Clay,37.84,360.42,137.41,37.68,50.04,2867.7
2025,Zaid,Region_West,Wheat,36.32,880.23,99.72,Clay,33.03,423.81,138.01,24.23,50.17,305.6
2024,Kharif,Region_South,Wheat,26.52,576.52,85.15,Sandy,27.0,274.98,136.91,24.26,20.39,1014.63
2020,Zaid,Region_South,Rice,36.62,629.46,68.86,Silt,57.19,0.0,178.74,45.26,44.77,1554.25
2024,Rabi,Region_West,Soybean,18.43,575.56,67.55,Silt,19.45,383.38,153.42,54.5,66.07,86.84
2015,Rabi,Region_Central,Rice,17.29,701.42,64.35,Sandy,63.65,419.96,157.54,43.01,15.85,1707.19
2024,Rabi,Region_North,Maize,24.91,1020.84,48.83,Loam,39.66,519.47,142.92,32.27,43.62,682.25
2023,Kharif,Region_South,Wheat,25.93,203.05,62.76,Clay,24.42,134.96,154.63,28.6,17.72,972.3
2021,Zaid,Region_West,Maize,28.79,1188.39,80.11,Silt,52.61,141.89,102.81,56.13,34.53,1013.68
2020,Kharif,Region_West,Rice,34.97,738.76,56.02,Silt,47.62,196.64,145.95,15.45,39.35,3029.53
2016,Kharif,Region_West,Maize,33.29,609.78,65.8,Loam,46.24,274.81,166.5,30.49,27.33,4753.54
2018,Rabi,Region_North,Maize,21.14,1066.33,53.23,Loam,50.56,380.76,111.59,68.8,24.99,713.52
2019,Zaid,Region_East,Soybean,23.87,738.12,81.78,Loam,42.43,131.83,175.0,63.39,45.12,180.79
2025,Rabi,Region_Central,Maize,19.32,485.94,50.9,Clay,46.88,442.39,106.56,44.0,19.8,2183.73
2014,Kharif,Region_East,Rice,39.71,343.45,78.89,Sandy,60.41,434.82,138.96,30.28,50.33,1826.67
2018,Rabi,Region_Central,Soybean,27.83,1008.63,85.43,Silt,43.04,439.11,79.5,34.93,74.83,88.31
2013,Zaid,Region_Central,Maize,39.12,1027.92,65.15,Clay,52.29,253.45,152.08,41.73,14.44,1830.08
2022,Rabi,Region_West,Rice,24.28,676.09,59.7,Loam,7.01,0.0,169.01,82.15,13.24,1053.02
2019,Zaid,Region_South,Wheat,30.24,1196.4,77.13,Silt,44.86,540.19,118.99,60.49,9.69,412.33
2011,Zaid,Region_West,Soybean,36.53,810.75,94.04,Silt,77.84,211.07,66.76,57.84,30.47,75.34
2012,Rabi,Region_North,Maize,29.41,1198.4,90.13,Clay,13.2,407.64,121.47,36.9,57.16,287.8
2022,Kharif,Region_Central,Maize,27.6,512.79,68.89,Loam,70.01,318.25,84.6,30.07,58.96,2044.63
2020,Rabi,Region_South,Soybean,19.43,476.06,56.75,Loam,50.82,469.31,123.68,36.06,48.43,111.57
2010,Kharif,Region_Central,Rice,22.39,645.91,66.52,Sandy,14.54,292.31,153.43,59.91,44.01,1825.94
2023,Kharif,Region_Central,Maize,26.31,680.13,44.65,Loam,40.61,310.32,138.89,72.52,65.52,3083.85
2023,Rabi,Region_West,Rice,26.34,1145.33,61.66,Clay,46.03,326.99,57.91,22.94,30.21,1061.26
2015,Kharif,Region_South,Soybean,27.02,888.0,76.76,Sandy,53.67,362.64,106.99,0.0,51.18,100.46
2022,Kharif,Region_South,Maize,34.66,572.23,64.48,Sandy,33.47,114.7,128.25,34.99,79.71,2597.27
2015,Rabi,Region_Central,Wheat,32.84,803.35,60.99,Sandy,50.44,581.34,175.42,61.22,64.68,372.98
2010,Rabi,Region_South,Wheat,23.12,671.58,69.17,Sandy,60.78,289.4,114.09,28.59,17.58,1150.97
2020,Rabi,Region_South,Wheat,22.92,558.87,65.96,Sandy,53.3,386.26,139.91,49.05,28.42,1368.67
2022,Kharif,Region_West,Soybean,32.74,776.08,81.33,Clay,57.9,527.38,127.04,17.5,80.68,104.59
2012,Zaid,Region_East,Maize,29.13,742.74,50.1,Silt,33.32,298.82,96.52,34.12,28.49,1930.48
2014,Kharif,Region_North,Soybean,26.76,570.3,77.9,Loam,50.28,150.59,101.85,24.23,71.97,529.51
2012,Zaid,Region_East,Maize,28.91,567.09,69.31,Silt,74.5,145.83,112.35,36.94,31.37,1985.29
2019,Rabi,Region_South,Wheat,17.27,1044.38,76.51,Silt,23.8,232.54,170.88,44.06,36.02,321.48
2012,Zaid,Region_Central,Wheat,36.5,927.02,49.16,Loam,46.33,350.0,88.9,53.82,21.64,423.46
2023,Rabi,Region_North,Rice,20.52,1083.1,83.25,Loam,23.27,365.69,112.8,31.61,25.06,1696.44
2019,Rabi,Region_North,Soybean,28.56,714.87,78.15,Silt,58.82,469.48,96.02,17.27,36.09,82.66
2012,Zaid,Region_Central,Soybean,34.65,473.68,95.1,Loam,10.35,69.51,172.2,9.59,43.69,302.16
2014,Rabi,Region_North,Rice,22.89,627.83,57.51,Sandy,31.48,333.26,135.35,61.65,31.95,1460.46
2022,Zaid,Region_Central,Wheat,36.05,1108.19,61.23,Loam,74.6,392.35,174.83,23.7,54.0,274.8
2025,Rabi,Region_North,Wheat,18.28,319.88,43.24,Loam,32.58,386.72,13.36,50.31,31.99,989.99
2014,Kharif,Region_East,Soybean,26.1,1233.41,57.65,Sandy,39.08,0.0,157.11,8.17,0.0,111.03
2013,Kharif,Region_North,Maize,33.57,466.95,91.51,Sandy,58.7,244.2,84.01,71.4,35.85,1624.8
2010,Rabi,Region_West,Wheat,12.02,1033.9,74.43,Sandy,37.92,422.06,96.41,95.67,30.53,416.34
2014,Rabi,Region_Central,Rice,23.07,493.86,59.1,Loam,9.51,178.13,112.42,46.59,69.75,1084.36
2019,Zaid,Region_North,Rice,34.95,621.45,72.0,Sandy,23.95,122.06,119.25,34.21,57.92,1242.54
2025,Kharif,Region_Central,Rice,36.55,182.76,69.08,Sandy,59.77,384.58,119.33,68.78,59.87,1435.54
2014,Zaid,Region_West,Soybean,39.58,1356.14,41.36,Clay,62.07,344.88,91.58,30.08,54.05,86.94
2013,Rabi,Region_North,Soybean,22.35,972.45,44.08,Clay,9.89,334.57,115.81,41.01,48.78,53.97
2015,Rabi,Region_North,Soybean,26.85,990.11,86.6,Loam,25.76,203.06,116.19,0.0,48.72,82.84
2019,Zaid,Region_West,Soybean,27.98,652.14,81.05,Sandy,29.92,102.8,53.89,38.46,58.46,532.16
2013,Rabi,Region_West,Rice,20.78,520.77,47.73,Loam,34.29,442.42,133.77,63.13,51.6,1948.73
2023,Kharif,Region_West,Rice,36.84,1032.96,68.1,Clay,26.07,800.61,120.54,30.79,29.46,1656.02
2016,Zaid,Region_Central,Soybean,31.8,439.06,59.26,Clay,41.59,56.97,127.69,31.12,11.69,450.22
2016,Kharif,Region_West,Soybean,30.8,749.86,86.33,Sandy,31.4,453.03,100.11,31.27,2.27,87.26
2011,Kharif,Region_Central,Rice,24.83,424.78,76.71,Loam,33.57,274.32,121.02,79.26,23.01,2297.73
2012,Kharif,Region_East,Soybean,32.11,837.18,53.43,Clay,23.01,347.57,33.25,44.55,25.28,251.12
2010,Zaid,Region_North,Soybean,35.77,224.93,71.8,Silt,51.76,291.04,98.45,40.78,38.1,551.58
2017,Rabi,Region_North,Soybean,26.62,355.83,69.38,Sandy,19.19,629.28,102.05,31.9,37.54,65.97
2018,Kharif,Region_South,Soybean,23.94,542.05,69.42,Loam,45.73,179.69,118.0,60.56,74.76,536.75
2013,Kharif,Region_East,Wheat,35.0,984.43,62.35,Silt,55.05,209.78,118.8,23.89,51.23,355.57
2015,Kharif,Region_West,Soybean,25.01,640.6,70.37,Sandy,69.86,311.43,158.15,65.16,25.08,69.74
2018,Rabi,Region_West,Rice,22.87,1095.08,57.24,Sandy,47.51,385.12,75.52,37.66,67.43,1032.31
2015,Rabi,Region_East,Rice,14.91,1250.21,52.18,Clay,43.39,500.24,148.83,63.43,35.4,1465.31
2023,Zaid,Region_West,Rice,31.1,707.41,51.3,Loam,14.64,373.75,200.14,32.62,51.33,1558.56
2021,Rabi,Region_South,Rice,17.98,356.47,54.26,Clay,62.09,333.82,100.48,56.37,49.37,1054.91
2021,Zaid,Region_Central,Soybean,29.76,1089.7,76.33,Silt,42.14,233.74,149.32,50.79,40.81,111.36
2021,Zaid,Region_North,Wheat,32.3,337.53,76.74,Silt,44.64,376.87,177.32,38.81,68.28,1323.35
2018,Zaid,Region_East,Maize,36.14,529.02,91.91,Silt,45.93,192.97,176.24,67.38,28.32,2867.98
2024,Zaid,Region_North,Maize,35.96,289.68,66.57,Silt,41.71,330.31,108.35,65.92,42.57,2445.54
2013,Zaid,Region_Central,Maize,20.31,1088.95,80.52,Silt,40.12,267.3,163.29,27.11,21.96,1367.12
2017,Kharif,Region_East,Maize,33.39,971.63,70.71,Loam,34.53,152.62,154.39,25.66,47.01,3167.32
2018,Rabi,Region_Central,Rice,24.03,1285.49,74.49,Loam,50.9,533.8,168.23,35.16,48.15,1434.91
2013,Kharif,Region_West,Soybean,27.2,667.62,82.13,Sandy,17.5,153.05,147.61,34.04,41.72,170.16
2014,Zaid,Region_West,Soybean,27.6,552.81,78.73,Sandy,17.18,240.91,166.8,60.79,41.36,198.51
2023,Rabi,Region_West,Maize,22.69,642.56,71.63,Loam,27.29,62.26,110.94,47.17,36.5,2561.17
2017,Kharif,Region_Central,Maize,31.15,400.17,60.8,Sandy,58.73,274.81,101.65,22.01,47.53,2147.4
2021,Kharif,Region_Central,Wheat,31.89,1228.6,74.14,Clay,46.68,365.04,32.8,22.94,52.36,158.87
2019,Zaid,Region_Central,Wheat,31.01,1812.99,90.46,Loam,30.48,163.99,103.09,42.26,15.77,331.26
2023,Kharif,Region_North,Wheat,17.38,582.86,72.63,Clay,27.99,27.14,107.6,57.32,34.45,1552.34
2015,Kharif,Region_Central,Rice,27.52,977.81,64.07,Silt,38.81,243.75,47.86,71.3,32.76,1346.87
2021,Kharif,Region_West,Soybean,24.08,753.35,82.32,Silt,46.0,276.5,121.79,43.43,53.22,108.31
2016,Kharif,Region_South,Rice,40.28,932.52,49.22,Sandy,60.41,264.72,162.9,37.51,64.17,2085.15
2012,Kharif,Region_Central,Rice,30.3,1117.91,64.6,Loam,70.79,537.78,83.49,35.52,48.55,1603.73
